Age,Workclass,Education,Marital_status,Occupation,Race,Sex,Hours_per_week,Native_country
0.064403801,0.01399357,0.108726833,0.160052834,0.023292352,0.002345715,0.000996684,0.010549823,0.01135812
0.064983949,0.013587541,0.108020752,0.161040277,0.025406618,0.001346895,0.000630311,0.010268092,0.011190098
0.062939065,0.014367914,0.109888933,0.16167262,0.024667039,0.001407292,0.000489417,0.009777935,0.011597159
0.064801987,0.013421313,0.110159334,0.160390004,0.024734665,0.001511446,0.000487752,0.009777935,0.008870486
0.064274542,0.013422825,0.107335907,0.161016342,0.027510112,0.00145122,0.000292765,0.009980722,0.011763141
0.063528394,0.014000503,0.106065895,0.158963429,0.025150844,0.003010741,0.001427634,0.011862006,0.017948235
0.064518552,0.013739827,0.108404694,0.157804776,0.023191113,0.003000461,0.001741167,0.011226945,0.013471928
0.0640089,0.01354103,0.105896298,0.162061837,0.027907275,0.001585447,0.000406772,0.009876876,0.017402093
0.06378333,0.014848654,0.108630988,0.158886936,0.023395516,0.002302054,0.001283085,0.011034211,0.009358317
0.064115232,0.01446736,0.107704355,0.158665332,0.023689021,0.002664624,0.001400371,0.011283476,0.011257609
